Top_VD_Item_Id,Parent_VD_Item_Id,Parent_PV_Code,Parent_PV_StartDate,Child_VD_Item_Id,Child_PV_Code,Child_PV_StartDate
122372,122375,941,01/01/2011,122376,9411,01/01/2011
122372,122375,941,01/01/2011,122376,9412,01/01/2011
122372,122375,941,01/01/2011,122376,9413,01/01/2011
122372,122375,941,01/01/2011,122376,9414,01/01/2011
122372,122375,941,01/01/2011,122376,9415,01/01/2011
122372,122375,941,01/01/2011,122376,9416,01/01/2011
122372,122375,941,01/01/2011,122376,9417,01/01/2011
122372,122375,941,01/01/2011,122376,9418,01/01/2011
122372,122375,942,01/01/2011,122376,9421,01/01/2011
122372,122375,942,01/01/2011,122376,9422,01/01/2011
122372,122375,942,01/01/2011,122376,9423,01/01/2011
122372,122375,943,01/01/2011,122376,9431,01/01/2011
122372,122375,943,01/01/2011,122376,9432,01/01/2011
122372,122375,943,01/01/2011,122376,9433,01/01/2011
122372,122375,943,01/01/2011,122376,9434,01/01/2011
122372,122375,943,01/01/2011,122376,9435,01/01/2011
122372,122375,943,01/01/2011,122376,9436,01/01/2011
122372,122375,943,01/01/2011,122376,9437,01/01/2011
122372,122375,944,01/01/2011,122376,9441,01/01/2011
122372,122375,944,01/01/2011,122376,9442,01/01/2011
122372,122375,944,01/01/2011,122376,9445,01/01/2011
122372,122375,944,01/01/2011,122376,9446,01/01/2011
122372,122375,944,01/01/2011,122376,9447,01/01/2011
122372,122375,946,01/01/2011,122376,9461,01/01/2011
122372,122375,946,01/01/2011,122376,9462,01/01/2011
122372,122375,946,01/01/2011,122376,9463,01/01/2011
122372,122375,946,01/01/2011,122376,9465,01/01/2011
122372,122375,947,01/01/2011,122376,9471,01/01/2011
122372,122375,947,01/01/2011,122376,9472,01/01/2011
122372,122375,947,01/01/2011,122376,9473,01/01/2011
122372,122375,947,01/01/2011,122376,9474,01/01/2011
122372,122375,952,01/01/2011,122376,9521,01/01/2011
122372,122375,952,01/01/2011,122376,9522,01/01/2011
122372,122375,952,01/01/2011,122376,9523,01/01/2011
122372,122375,952,01/01/2011,122376,9524,01/01/2011
122372,122375,952,01/01/2011,122376,9525,01/01/2011
122372,122375,952,01/01/2011,122376,9526,01/01/2011
122372,122373,0,01/01/2011,122374,00,01/01/2011
122372,122373,0,01/01/2011,122374,01-05,01/01/2011
122372,122373,0,01/01/2011,122374,06,01/01/2011
122372,122373,0,01/01/2011,122374,07-09,01/01/2011
122372,122373,1,01/01/2011,122374,11,01/01/2011
122372,122373,1,01/01/2011,122374,12,01/01/2011
122372,122373,1,01/01/2011,122374,13,01/01/2011
122372,122373,1,01/01/2011,122374,14,01/01/2011
122372,122373,1,01/01/2011,122374,15,01/01/2011
122372,122373,2,01/01/2011,122374,21,01/01/2011
122372,122373,2,01/01/2011,122374,22,01/01/2011
122372,122373,3,01/01/2011,122374,30,01/01/2011
122372,122373,3,01/01/2011,122374,31,01/01/2011
122372,122373,3,01/01/2011,122374,32,01/01/2011
122372,122373,3,01/01/2011,122374,34,01/01/2011
122372,122373,4,01/01/2011,122374,40,01/01/2011
122372,122373,4,01/01/2011,122374,41,01/01/2011
122372,122373,4,01/01/2011,122374,42,01/01/2011
122372,122373,4,01/01/2011,122374,43,01/01/2011
122372,122373,4,01/01/2011,122374,44,01/01/2011
122372,122373,5,01/01/2011,122374,51,01/01/2011
122372,122373,5,01/01/2011,122374,52,01/01/2011
122372,122373,6,01/01/2011,122374,62,01/01/2011
122372,122373,6,01/01/2011,122374,63,01/01/2011
122372,122373,6,01/01/2011,122374,64,01/01/2011
122372,122373,6,01/01/2011,122374,65,01/01/2011
122372,122373,6,01/01/2011,122374,66,01/01/2011
122372,122373,6,01/01/2011,122374,67,01/01/2011
122372,122373,7,01/01/2011,122374,72,01/01/2011
122372,122373,7,01/01/2011,122374,73,01/01/2011
122372,122373,7,01/01/2011,122374,74,01/01/2011
122372,122373,7,01/01/2011,122374,75,01/01/2011
122372,122373,7,01/01/2011,122374,76,01/01/2011
122372,122373,8,01/01/2011,122374,82,01/01/2011
122372,122373,8,01/01/2011,122374,84,01/01/2011
122372,122373,8,01/01/2011,122374,86,01/01/2011
122372,122373,9,01/01/2011,122374,92,01/01/2011
122372,122373,9,01/01/2011,122374,94,01/01/2011
122372,122373,9,01/01/2011,122374,95,01/01/2011
122372,122373,9,01/01/2011,122374,96,01/01/2011
122372,122374,00,01/01/2011,122375,001,01/01/2011
122372,122374,01-05,01/01/2011,122375,011,01/01/2011
122372,122374,01-05,01/01/2011,122375,012,01/01/2011
122372,122374,01-05,01/01/2011,122375,013,01/01/2011
122372,122374,01-05,01/01/2011,122375,021,01/01/2011
122372,122374,01-05,01/01/2011,122375,031,01/01/2011
122372,122374,01-05,01/01/2011,122375,041,01/01/2011
122372,122374,01-05,01/01/2011,122375,042,01/01/2011
122372,122374,01-05,01/01/2011,122375,043,01/01/2011
122372,122374,01-05,01/01/2011,122375,051,01/01/2011
122372,122374,06,01/01/2011,122375,060,01/01/2011
122372,122374,06,01/01/2011,122375,062,01/01/2011
122372,122374,06,01/01/2011,122375,063,01/01/2011
122372,122374,06,01/01/2011,122375,065,01/01/2011
122372,122374,07-09,01/01/2011,122375,071,01/01/2011
122372,122374,07-09,01/01/2011,122375,073,01/01/2011
122372,122374,07-09,01/01/2011,122375,081,01/01/2011
122372,122374,07-09,01/01/2011,122375,082,01/01/2011
122372,122374,07-09,01/01/2011,122375,091,01/01/2011
122372,122374,11,01/01/2011,122375,111,01/01/2011
122372,122374,11,01/01/2011,122375,112,01/01/2011
122372,122374,12,01/01/2011,122375,121,01/01/2011
122372,122374,12,01/01/2011,122375,122,01/01/2011
122372,122374,12,01/01/2011,122375,124,01/01/2011
122372,122374,12,01/01/2011,122375,125,01/01/2011
122372,122374,13,01/01/2011,122375,131,01/01/2011
122372,122374,76,01/01/2011,122375,761,01/01/2011
122372,122374,76,01/01/2011,122375,762,01/01/2011
122372,122374,82,01/01/2011,122375,821,01/01/2011
122372,122374,82,01/01/2011,122375,822,01/01/2011
122372,122374,82,01/01/2011,122375,823,01/01/2011
122372,122374,82,01/01/2011,122375,824,01/01/2011
122372,122374,82,01/01/2011,122375,825,01/01/2011
122372,122374,82,01/01/2011,122375,826,01/01/2011
122372,122374,84,01/01/2011,122375,841,01/01/2011
122372,122374,84,01/01/2011,122375,842,01/01/2011
122372,122374,84,01/01/2011,122375,843,01/01/2011
122372,122374,84,01/01/2011,122375,844,01/01/2011
122372,122374,86,01/01/2011,122375,861,01/01/2011
122372,122374,92,01/01/2011,122375,921,01/01/2011
122372,122374,92,01/01/2011,122375,922,01/01/2011
122372,122374,92,01/01/2011,122375,923,01/01/2011
122372,122374,92,01/01/2011,122375,924,01/01/2011
122372,122374,94,01/01/2011,122375,941,01/01/2011
122372,122374,94,01/01/2011,122375,942,01/01/2011
122372,122374,94,01/01/2011,122375,943,01/01/2011
122372,122374,94,01/01/2011,122375,944,01/01/2011
122372,122374,94,01/01/2011,122375,946,01/01/2011
122372,122374,94,01/01/2011,122375,947,01/01/2011
122372,122374,95,01/01/2011,122375,952,01/01/2011
122372,122374,95,01/01/2011,122375,953,01/01/2011
122372,122374,96,01/01/2011,122375,961,01/01/2011
122372,122375,001,01/01/2011,122376,0011,01/01/2011
122372,122375,001,01/01/2011,122376,0012,01/01/2011
122372,122375,001,01/01/2011,122376,0013,01/01/2011
122372,122375,001,01/01/2011,122376,0014,01/01/2011
122372,122375,001,01/01/2011,122376,0015,01/01/2011
122372,122375,001,01/01/2011,122376,0016,01/01/2011
122372,122375,011,01/01/2011,122376,0111,01/01/2011
122372,122375,011,01/01/2011,122376,0112,01/01/2011
122372,122375,011,01/01/2011,122376,0113,01/01/2011
122372,122375,011,01/01/2011,122376,0114,01/01/2011
122372,122375,012,01/01/2011,122376,0121,01/01/2011
122372,122375,012,01/01/2011,122376,0122,01/01/2011
122372,122375,012,01/01/2011,122376,0124,01/01/2011
122372,122375,012,01/01/2011,122376,0125,01/01/2011
122372,122375,013,01/01/2011,122376,0131,01/01/2011
122372,122375,013,01/01/2011,122376,0132,01/01/2011
122372,122375,021,01/01/2011,122376,0211,01/01/2011
122372,122375,021,01/01/2011,122376,0212,01/01/2011
122372,122375,021,01/01/2011,122376,0213,01/01/2011
122372,122375,031,01/01/2011,122376,0311,01/01/2011
122372,122375,041,01/01/2011,122376,0411,01/01/2011
122372,122375,041,01/01/2011,122376,0412,01/01/2011
122372,122375,041,01/01/2011,122376,0413,01/01/2011
122372,122375,041,01/01/2011,122376,0414,01/01/2011
122372,122375,042,01/01/2011,122376,0421,01/01/2011
122372,122375,042,01/01/2011,122376,0422,01/01/2011
122372,122375,042,01/01/2011,122376,0423,01/01/2011
122372,122375,043,01/01/2011,122376,0431,01/01/2011
122372,122375,043,01/01/2011,122376,0432,01/01/2011
122372,122375,043,01/01/2011,122376,0433,01/01/2011
122372,122375,051,01/01/2011,122376,0511,01/01/2011
122372,122375,051,01/01/2011,122376,0512,01/01/2011
122372,122375,051,01/01/2011,122376,0513,01/01/2011
122372,122375,060,01/01/2011,122376,0601,01/01/2011
122372,122375,062,01/01/2011,122376,0621,01/01/2011
122372,122375,063,01/01/2011,122376,0631,01/01/2011
122372,122375,063,01/01/2011,122376,0632,01/01/2011
122372,122375,065,01/01/2011,122376,0651,01/01/2011
122372,122375,071,01/01/2011,122376,0711,01/01/2011
122372,122375,071,01/01/2011,122376,0712,01/01/2011
122372,122375,071,01/01/2011,122376,0714,01/01/2011
122372,122375,073,01/01/2011,122376,0731,01/01/2011
122372,122375,081,01/01/2011,122376,0811,01/01/2011
122372,122375,082,01/01/2011,122376,0821,01/01/2011
122372,122375,082,01/01/2011,122376,0822,01/01/2011
122372,122375,082,01/01/2011,122376,0823,01/01/2011
122372,122375,091,01/01/2011,122376,0911,01/01/2011
122372,122375,091,01/01/2011,122376,0912,01/01/2011
122372,122375,111,01/01/2011,122376,1111,01/01/2011
122372,122375,111,01/01/2011,122376,1112,01/01/2011
122372,122375,111,01/01/2011,122376,1113,01/01/2011
122372,122375,111,01/01/2011,122376,1114,01/01/2011
122372,122375,112,01/01/2011,122376,1121,01/01/2011
122372,122375,112,01/01/2011,122376,1122,01/01/2011
122372,122375,112,01/01/2011,122376,1123,01/01/2011
122372,122375,121,01/01/2011,122376,1211,01/01/2011
122372,122375,121,01/01/2011,122376,1212,01/01/2011
122372,122374,75,01/01/2011,122375,753,01/01/2011
122372,122375,121,01/01/2011,122376,1213,01/01/2011
122372,122375,121,01/01/2011,122376,1214,01/01/2011
122372,122375,121,01/01/2011,122376,1215,01/01/2011
122372,122375,122,01/01/2011,122376,1221,01/01/2011
122372,122375,122,01/01/2011,122376,1222,01/01/2011
122372,122375,122,01/01/2011,122376,1223,01/01/2011
